episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0
10.834877,nan,280,False,16240,,58,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-17-42,1660285062,95.51875185966492,4744.295773267746,74872,jschang,210.221.116.119,4744.295773267746,16240,58,6.272470235824585,1343.4233,41.621857,0.025484106,280,16240,71.2293233082707,30.584962406015038,0.03924812030075188,0.0703125
10.834877,nan,280,False,16520,,59,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-18-51,1660285131,68.9634063243866,4813.259179592133,74872,jschang,210.221.116.119,4813.259179592133,16520,59,6.272470235824585,1352.7809,49.276123,0.025503473,280,16520,65.11340206185567,30.153608247422678,0.04453608247422681,0.0703259235395189
10.834877,nan,280,False,16800,,60,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-19-59,1660285199,68.73810005187988,4881.997279644012,74872,jschang,210.221.116.119,4881.997279644012,16800,60,6.272470235824585,1362.0463,52.28323,0.025677525,280,16800,64.67052631578949,30.202105263157897,0.04315789473684209,0.0703125
12.533343,1.0,280,False,17080,,61,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-21-54,1660285314,114.66777920722961,4996.665058851242,74872,jschang,210.221.116.119,4996.665058851242,17080,61,6.272470235824585,1371.3827,54.7346,0.02592696,280,17080,71.36625,30.79125,0.042374999999999996,0.0703125
12.533343,nan,280,False,17360,,62,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-23-46,1660285426,112.37618637084961,5109.041245222092,74872,jschang,210.221.116.119,5109.041245222092,17360,62,6.272470235824585,1380.6866,42.722893,0.025512552,280,17360,72.96815286624204,30.83503184713376,0.042101910828025474,0.0703125
14.484268,1.0,280,False,17640,,63,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-25-42,1660285542,115.81417393684387,5224.855419158936,74872,jschang,210.221.116.119,5224.855419158936,17640,63,6.272470235824585,1389.987,38.11767,0.024984276,280,17640,71.56604938271606,30.854938271604937,0.043271604938271604,0.0703125
14.484268,nan,280,False,17920,,64,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-27-35,1660285655,112.66197156906128,5337.517390727997,74872,jschang,210.221.116.119,5337.517390727997,17920,64,6.272470235824585,1399.1335,44.501278,0.024849346,280,17920,73.16602564102564,30.83653846153846,0.042756410256410256,0.0703125
14.484268,nan,280,False,18200,,65,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-28-57,1660285737,82.35508871078491,5419.872479438782,74872,jschang,210.221.116.119,5419.872479438782,18200,65,6.272470235824585,1408.1642,49.05333,0.024900457,280,18200,68.14347826086957,30.31739130434783,0.04391304347826086,0.0703125
13.721938,1.0,280,False,18480,,66,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-30-22,1660285822,84.70606756210327,5504.578547000885,74872,jschang,210.221.116.119,5504.578547000885,18480,66,6.272470235824585,1417.0743,45.954105,0.02481195,280,18480,66.7906779661017,30.33220338983051,0.04449152542372881,0.07032353460451976
13.721938,nan,280,False,18760,,67,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-31-27,1660285887,65.09977960586548,5569.6783266067505,74872,jschang,210.221.116.119,5569.6783266067505,18760,67,6.272470235824585,1425.9044,48.92521,0.024827663,280,18760,62.918681318681315,30.236263736263737,0.04527472527472528,0.0703125
13.035841,1.0,280,False,19040,,68,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-32-34,1660285954,67.16130566596985,5636.83963227272,74872,jschang,210.221.116.119,5636.83963227272,19040,68,6.272470235824585,1434.6359,44.02715,0.024634575,280,19040,61.491489361702136,30.33404255319149,0.0448936170212766,0.0703125
13.035841,nan,280,False,19320,,69,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-34-30,1660286070,116.17970180511475,5753.019334077835,74872,jschang,210.221.116.119,5753.019334077835,19320,69,6.272470235824585,1443.4149,46.256863,0.024565427,280,19320,73.13518518518518,30.935185185185187,0.04524691358024691,0.0703125
13.733718,1.0,280,False,19600,,70,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-36-29,1660286189,118.54774713516235,5871.567081212997,74872,jschang,210.221.116.119,5871.567081212997,19600,70,6.272470235824585,1452.1263,46.75836,0.024514986,280,19600,71.6860606060606,30.79333333333333,0.04424242424242424,0.0703125
13.733718,nan,280,False,19880,,71,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-37-50,1660286270,80.61059880256653,5952.177680015564,74872,jschang,210.221.116.119,5952.177680015564,19880,71,6.272470235824585,1460.7556,54.000263,0.024766533,280,19880,68.06339285714286,30.291071428571424,0.042232142857142864,0.0703125
14.3994055,1.0,280,False,20160,,72,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-39-12,1660286352,82.42684864997864,6034.604528665543,74872,jschang,210.221.116.119,6034.604528665543,20160,72,6.272470235824585,1469.2908,49.96066,0.02479477,280,20160,66.70695652173913,30.30260869565218,0.04147826086956522,0.0703125
14.093803,1.0,280,False,20440,,73,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-40-24,1660286424,71.48499512672424,6106.089523792267,74872,jschang,210.221.116.119,6106.089523792267,20440,73,6.272470235824585,1477.8206,43.351448,0.024455007,280,20440,60.971,30.160999999999998,0.044000000000000004,0.0703125
14.093803,nan,280,False,20720,,74,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-41-30,1660286490,66.70490860939026,6172.794432401657,74872,jschang,210.221.116.119,6172.794432401657,20720,74,6.272470235824585,1486.3644,44.895794,0.024276981,280,20720,63.88709677419355,30.278494623655916,0.049892473118279566,0.0703125
14.093803,nan,280,False,21000,,75,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-42-35,1660286555,65.02866053581238,6237.8230929374695,74872,jschang,210.221.116.119,6237.8230929374695,21000,75,6.272470235824585,1494.6996,36.051994,0.023682615,280,21000,63.5076923076923,30.35054945054945,0.04527472527472528,0.0703125
14.093803,nan,280,False,21280,,76,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-43-40,1660286620,64.84431982040405,6302.6674127578735,74872,jschang,210.221.116.119,6302.6674127578735,21280,76,6.272470235824585,1502.7915,38.231583,0.023338944,280,21280,63.32333333333333,30.221111111111114,0.04511111111111111,0.0703125
19.93743,1.0,280,False,21560,,77,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-45-18,1660286718,97.44550275802612,6400.1129155159,74872,jschang,210.221.116.119,6400.1129155159,21560,77,6.272470235824585,1510.8096,50.79123,0.023662608,280,21560,68.61397058823529,30.42941176470588,0.04161764705882353,0.0703125
